ID,Year,Party,Race
8745,2019,Republican,White
8746,2019,Republican,White
8747,2019,Democrat,White
8748,2019,Independent,White
8749,2019,Republican,White
8750,2019,Independent,White
8751,2019,Democrat,White
8752,2019,Democrat,White
8753,2019,Republican,White
8754,2019,Independent,White
8755,2019,Independent,White
8756,2019,Independent,White
8757,2019,Independent,White
8758,2019,Democrat,White
8759,2019,Republican,White
8760,2019,Republican,White
8761,2019,Republican,White
8762,2019,Independent,White
8763,2019,Independent,White
8764,2019,Independent,White
8765,2019,Independent,White
8766,2019,Democrat,White
8767,2019,Democrat,White
8768,2019,Republican,White
8769,2019,Republican,White
8770,2019,Independent,White
8771,2019,Independent,White
8772,2019,Democrat,White
8773,2019,Independent,White
8774,2019,Republican,White
8775,2019,Democrat,White
8776,2019,Republican,White
8777,2019,Democrat,White
8778,2019,Republican,White
8779,2019,Independent,White
8780,2019,Independent,White
8781,2019,Democrat,White
8782,2019,Unsure/Refused,White
8783,2019,Republican,White
8784,2019,Independent,White
8785,2019,Independent,White
8786,2019,Independent,White
8787,2019,Democrat,White
8788,2019,Republican,White
8789,2019,Independent,White
8790,2019,Independent,White
8791,2019,Republican,White
8792,2019,Democrat,White
8793,2019,Independent,White
8794,2019,Independent,White
8795,2019,Democrat,White
8796,2019,Democrat,White
8797,2019,Republican,White
8798,2019,Republican,White
8799,2019,Democrat,White
8800,2019,Republican,White
8801,2019,Independent,White
8802,2019,Democrat,White
8803,2019,Democrat,White
8804,2019,Democrat,White
8805,2019,Democrat,White
8806,2019,Independent,White
8807,2019,Republican,White
8808,2019,Republican,White
8809,2019,Republican,White
8810,2019,Republican,White
8811,2019,Independent,White
8812,2019,Independent,White
8813,2019,Democrat,White
8814,2019,Republican,White
8815,2019,Independent,White
8816,2019,Republican,White
8817,2019,Unsure/Refused,White
8818,2019,Democrat,White
8819,2019,Republican,White
8820,2019,Independent,White
8821,2019,Unsure/Refused,White
8822,2019,Democrat,White
8823,2019,Republican,White
8824,2019,Republican,White
8825,2019,Democrat,White
8826,2019,Democrat,White
8827,2019,Republican,White
8828,2019,Democrat,White
8829,2019,Independent,White
8830,2019,Independent,White
8831,2019,Republican,White
8832,2019,Democrat,White
8833,2019,Independent,White
8834,2019,Independent,White
8835,2019,Republican,White
8836,2019,Republican,White
8837,2019,Democrat,White
8838,2019,Republican,White
8839,2019,Republican,White
8840,2019,Republican,White
8841,2019,Independent,White
8842,2019,Democrat,White
8843,2019,Democrat,White
8844,2019,Republican,White
8845,2019,Independent,White
8846,2019,Republican,White
8847,2019,Republican,White
8848,2019,Republican,White
8849,2019,Independent,White
8850,2019,Independent,White
8851,2019,Independent,White
8852,2019,Democrat,White
8853,2019,Democrat,White
8854,2019,Democrat,White
8855,2019,Independent,White
8856,2019,Democrat,White
8857,2019,Independent,White
8858,2019,Republican,White
8859,2019,Republican,White
8860,2019,Democrat,White
8861,2019,Independent,White
8862,2019,Independent,White
8863,2019,Democrat,White
8864,2019,Independent,White
8865,2019,Republican,White
8866,2019,Republican,White
8867,2019,Republican,White
8868,2019,Republican,White
8869,2019,Democrat,White
8870,2019,Democrat,White
8871,2019,Republican,White
8872,2019,Republican,White
8873,2019,Independent,White
8874,2019,Republican,White
8875,2019,Republican,White
8876,2019,Independent,White
8877,2019,Republican,White
8878,2019,Democrat,White
8879,2019,Democrat,White
8880,2019,Republican,White
8881,2019,Independent,White
8882,2019,Democrat,White
8883,2019,Republican,White
8884,2019,Independent,White
8885,2019,Independent,White
8886,2019,Independent,White
8887,2019,Independent,White
8888,2019,Independent,White
8889,2019,Democrat,White
8890,2019,Independent,White
8891,2019,Independent,White
8892,2019,Democrat,White
8893,2019,Democrat,White
8894,2019,Republican,White
8895,2019,Republican,White
8896,2019,Democrat,White
8897,2019,Independent,White
8898,2019,Republican,White
8899,2019,Democrat,White
8900,2019,Independent,White
8901,2019,Republican,White
8902,2019,Independent,White
8903,2019,Independent,White
8904,2019,Democrat,White
8905,2019,Independent,White
8906,2019,Republican,White
8907,2019,Republican,White
8908,2019,Republican,White
8909,2019,Independent,White
8910,2019,Democrat,White
8911,2019,Republican,White
8912,2019,Democrat,White
8913,2019,Republican,White
8914,2019,Republican,White
8915,2019,Republican,White
8916,2019,Independent,White
8917,2019,Republican,White
8918,2019,Democrat,White
8919,2019,Republican,White
8920,2019,Democrat,White
8921,2019,Independent,White
8922,2019,Republican,White
8923,2019,Independent,White
8924,2019,Republican,White
8925,2019,Republican,White
8926,2019,Independent,White
8927,2019,Independent,White
8928,2019,Democrat,White
8929,2019,Republican,White
8930,2019,Independent,White
8931,2019,Democrat,White
8932,2019,Independent,White
8933,2019,Republican,White
8934,2019,Republican,White
8935,2019,Independent,White
8936,2019,Independent,White
8937,2019,Democrat,White
8938,2019,Democrat,White
8939,2019,Democrat,White
8940,2019,Independent,White
8941,2019,Democrat,White
8942,2019,Independent,White
8943,2019,Republican,White
8944,2019,Republican,White
8945,2019,Republican,White
8946,2019,Republican,White
8947,2019,Republican,White
8948,2019,Republican,White
8949,2019,Democrat,White
8950,2019,Democrat,White
8951,2019,Democrat,White
8952,2019,Republican,White
8953,2019,Democrat,White
8954,2019,Republican,White
8955,2019,Republican,White
8956,2019,Republican,White
8957,2019,Democrat,White
8958,2019,Republican,White
8959,2019,Democrat,White
8960,2019,Democrat,White
8961,2019,Independent,White
8962,2019,Democrat,White
8963,2019,Democrat,White
8964,2019,Independent,White
8965,2019,Republican,White
8966,2019,Republican,White
8967,2019,Republican,White
8968,2019,Democrat,White
8969,2019,Democrat,White
8970,2019,Republican,White
8971,2019,Republican,White
8972,2019,Republican,White
8973,2019,Republican,White
8974,2019,Republican,White
8975,2019,Independent,White
8976,2019,Independent,White
8977,2019,Independent,White
8978,2019,Republican,White
8979,2019,Independent,White
8980,2019,Democrat,White
8981,2019,Republican,White
8982,2019,Democrat,White
8983,2019,Democrat,White
8984,2019,Democrat,White
8985,2019,Independent,White
8986,2019,Independent,White
8987,2019,Republican,White
8988,2019,Democrat,White
8989,2019,Democrat,White
8990,2019,Independent,White
8991,2019,Republican,White
8992,2019,Republican,White
8993,2019,Republican,White
8994,2019,Republican,White
8995,2019,Independent,White
8996,2019,Independent,White
8997,2019,Independent,White
8998,2019,Independent,White
8999,2019,Democrat,White
9000,2019,Republican,White
9001,2019,Independent,White
9002,2019,Independent,White
9003,2019,Republican,White
9004,2019,Democrat,White
9005,2019,Unsure/Refused,White
9006,2019,Republican,White
9007,2019,Independent,White
9008,2019,Republican,White
9009,2019,Democrat,White
9010,2019,Democrat,White
9011,2019,Independent,White
9012,2019,Republican,White
9013,2019,Democrat,White
9014,2019,Independent,White
9015,2019,Unsure/Refused,White
9016,2019,Republican,White
9017,2019,Democrat,White
9018,2019,Independent,White
9019,2019,Independent,White
9020,2019,Independent,White
9021,2019,Independent,White
9022,2019,Democrat,White
9023,2019,Independent,White
9024,2019,Republican,White
9025,2019,Republican,White
9026,2019,Independent,White
9027,2019,Republican,White
9028,2019,Independent,White
9029,2019,Republican,White
9030,2019,Democrat,White
9031,2019,Republican,White
9032,2019,Independent,White
9033,2019,Republican,White
9034,2019,Democrat,White
9035,2019,Independent,White
9036,2019,Independent,White
9037,2019,Independent,White
9038,2019,Republican,White
9039,2019,Independent,White
9040,2019,Democrat,White
9041,2019,Democrat,White
9042,2019,Republican,White
9043,2019,Democrat,White
9044,2019,Republican,White
9045,2019,Republican,White
9046,2019,Independent,White
9047,2019,Republican,White
9048,2019,Independent,White
9049,2019,Republican,White
9050,2019,Independent,White
9051,2019,Republican,White
9052,2019,Independent,White
9053,2019,Independent,White
9054,2019,Republican,White
9055,2019,Democrat,White
9056,2019,Republican,White
9057,2019,Independent,White
9058,2019,Independent,White
9059,2019,Republican,White
9060,2019,Republican,White
9061,2019,Democrat,White
9062,2019,Republican,White
9063,2019,Democrat,White
9064,2019,Unsure/Refused,White
9065,2019,Democrat,White
9066,2019,Independent,White
9067,2019,Republican,White
9068,2019,Independent,White
9069,2019,Independent,White
9070,2019,Republican,White
9071,2019,Republican,White
9072,2019,Republican,White
9073,2019,Democrat,White
9074,2019,Independent,White
9075,2019,Democrat,White
9076,2019,Independent,White
9077,2019,Democrat,White
9078,2019,Independent,White
9079,2019,Independent,White
9080,2019,Independent,White
9081,2019,Republican,White
9082,2019,Republican,White
9083,2019,Democrat,White
9084,2019,Democrat,White
9085,2019,Republican,White
9086,2019,Republican,White
9087,2019,Democrat,White
9088,2019,Democrat,White
9089,2019,Independent,White
9090,2019,Independent,White
9091,2019,Independent,White
9092,2019,Independent,White
9093,2019,Democrat,White
9094,2019,Independent,White
9095,2019,Independent,White
9096,2019,Republican,White
9097,2019,Independent,White
9098,2019,Independent,White
9099,2019,Independent,White
9100,2019,Republican,White
9101,2019,Republican,White
9102,2019,Democrat,White
9103,2019,Democrat,White
9104,2019,Republican,White
9105,2019,Republican,White
9106,2019,Democrat,White
9107,2019,Republican,White
9108,2019,Independent,White
9109,2019,Democrat,White
9110,2019,Democrat,White
9111,2019,Democrat,White
9112,2019,Independent,White
9113,2019,Republican,White
9114,2019,Republican,White
9115,2019,Democrat,White
9116,2019,Republican,White
9117,2019,Republican,White
9118,2019,Independent,White
9119,2019,Independent,White
9120,2019,Democrat,White
9121,2019,Democrat,White
9122,2019,Republican,White
9123,2019,Independent,White
9124,2019,Republican,White
9125,2019,Republican,White
9126,2019,Independent,White
9127,2019,Republican,White
9128,2019,Republican,White
9129,2019,Independent,White
9130,2019,Democrat,White
9131,2019,Independent,White
9132,2019,Republican,White
9133,2019,Unsure/Refused,White
9134,2019,Independent,White
9135,2019,Republican,White
9136,2019,Republican,White
9137,2019,Republican,White
9138,2019,Independent,White
9139,2019,Independent,White
9140,2019,Republican,White
9141,2019,Independent,White
9142,2019,Independent,White
9143,2019,Republican,White
9144,2019,Independent,White
9145,2019,Independent,White
9146,2019,Independent,White
9147,2019,Republican,White
9148,2019,Republican,White
9149,2019,Republican,White
9150,2019,Independent,White
9151,2019,Independent,White
9152,2019,Independent,White
9153,2019,Independent,White
9154,2019,Independent,White
9155,2019,Democrat,White
9156,2019,Republican,White
9157,2019,Democrat,White
9158,2019,Independent,White
9159,2019,Republican,White
9160,2019,Republican,White
9161,2019,Independent,White
9162,2019,Democrat,White
9163,2019,Democrat,White
9164,2019,Democrat,White
9165,2019,Independent,White
9166,2019,Democrat,White
9167,2019,Independent,White
9168,2019,Republican,White
9169,2019,Democrat,White
9170,2019,Independent,White
9171,2019,Republican,White
9172,2019,Independent,White
9173,2019,Democrat,White
9174,2019,Democrat,White
9175,2019,Democrat,White
9176,2019,Democrat,White
9177,2019,Democrat,White
9178,2019,Independent,White
9179,2019,Independent,White
9180,2019,Republican,White
9181,2019,Independent,White
9182,2019,Democrat,White
9183,2019,Republican,White
9184,2019,Independent,White
9185,2019,Independent,White
9186,2019,Independent,White
9187,2019,Democrat,White
9188,2019,Republican,White
9189,2019,Republican,White
9190,2019,Republican,White
9191,2019,Independent,White
9192,2019,Independent,White
9193,2019,Republican,White
9194,2019,Democrat,White
9195,2019,Republican,White
9196,2019,Unsure/Refused,White
9197,2019,Independent,White
9198,2019,Independent,White
9199,2019,Independent,White
9200,2019,Republican,White
9201,2019,Republican,White
9202,2019,Republican,White
9203,2019,Democrat,White
9204,2019,Republican,White
9205,2019,Independent,White
9206,2019,Democrat,White
9207,2019,Republican,White
9208,2019,Democrat,White
9209,2019,Democrat,White
9210,2019,Republican,White
9211,2019,Democrat,White
9212,2019,Democrat,White
9213,2019,Independent,White
9214,2019,Democrat,White
9215,2019,Independent,White
9216,2019,Republican,White
9217,2019,Independent,White
9218,2019,Democrat,White
9219,2019,Republican,White
9220,2019,Democrat,White
9221,2019,Independent,White
9222,2019,Republican,White
9223,2019,Republican,White
9224,2019,Independent,White
9225,2019,Democrat,White
9226,2019,Independent,White
9227,2019,Independent,White
9228,2019,Independent,White
9229,2019,Republican,White
9230,2019,Independent,White
9231,2019,Independent,White
9232,2019,Democrat,White
9233,2019,Republican,White
9234,2019,Republican,White
9235,2019,Republican,White
9236,2019,Independent,White
9237,2019,Independent,White
9238,2019,Republican,White
9239,2019,Republican,White
9240,2019,Independent,White
9241,2019,Republican,White
9242,2019,Republican,White
9243,2019,Independent,White
9244,2019,Independent,White
9245,2019,Independent,White
9246,2019,Republican,White
9247,2019,Independent,White
9248,2019,Independent,White
9249,2019,Independent,White
9250,2019,Independent,White
9251,2019,Democrat,White
9252,2019,Republican,White
9253,2019,Independent,White
9254,2019,Republican,White
9255,2019,Democrat,White
9256,2019,Independent,White
9257,2019,Republican,White
9258,2019,Democrat,White
9259,2019,Republican,White
9260,2019,Democrat,White
9261,2019,Democrat,White
9262,2019,Republican,White
9263,2019,Democrat,White
9264,2019,Unsure/Refused,White
9265,2019,Independent,White
9266,2019,Republican,White
9267,2019,Democrat,White
9268,2019,Independent,White
9269,2019,Democrat,White
9270,2019,Republican,White
9271,2019,Democrat,White
9272,2019,Republican,White
9273,2019,Democrat,White
9274,2019,Republican,White
9275,2019,Independent,White
9276,2019,Independent,White
9277,2019,Independent,White
9278,2019,Democrat,White
9279,2019,Republican,White
9280,2019,Independent,White
9281,2019,Democrat,White
9282,2019,Democrat,White
9283,2019,Republican,White
9284,2019,Independent,White
9285,2019,Republican,White
9286,2019,Democrat,White
9287,2019,Republican,White
9288,2019,Republican,White
9289,2019,Democrat,White
9290,2019,Independent,White
